"AREFNO","Casualty.Class","Casualty.Sex","Casualty.Age","No..of.Casualties","Mode.of.Travel","Accident.Severity","No..of.Vehicles.in.Acc.","Accident.Date","Time","Highway","Road.Type","Speed.Limit","Junction.Detail","Weather","Road.Surface","month","day","hour","Light.Conditions.Banded","ageband"
1190160515,"Passenger","Female",29,5,"Bus or Coach","Slight",1,"2019-01-30","15:2300","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","January","Wednesday",15,"Daylight","20-29"
1190208845,"Driver/Rider","Male",30,1,"Goods Vehicle","Slight",2,"2019-09-24","20:1500","BOR","Unknown",30,"T/STAG JUN","Other","Road-Wet","September","Tuesday",20,"Dark","30-39"
48190862615,"Driver/Rider","Male",45,1,"Powered 2 Wheeler","Slight",2,"2019-04-11","19:5800","TLRN","Single CWY",20,"Crossroads","Fine","Road-Dry","April","Thursday",19,"Dark","40-49"
1190217946,"Driver/Rider","Male",36,1,"Pedal Cycle","Slight",3,"2019-11-12","08:1200","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","November","Tuesday",8,"Daylight","30-39"
1190179581,"Driver/Rider","Female",25,1,"Car","Slight",2,"2019-05-07","22:0000","BOR","Single CWY",30,"Other","Fine","Road-Dry","May","Tuesday",22,"Dark","20-29"
1190179234,"Driver/Rider","Male",27,1,"Car","Slight",2,"2019-05-04","08:1800","TLRN","Unknown",30,"Other","Fine","Road-Dry","May","Saturday",8,"Daylight","20-29"
1190200674,"Passenger","Female",67,1,"Goods Vehicle","Slight",2,"2019-08-21","07:2100","BOR","One-way ST",20,"Other","Fine","Road-Dry","August","Wednesday",7,"Daylight","60-69"
1190225707,"Driver/Rider","Male",20,1,"Powered 2 Wheeler","Slight",2,"2019-12-17","20:2000","BOR","Slip RD",20,"Other","Raining","Road-Wet","December","Tuesday",20,"Dark","20-29"
1190214337,"Driver/Rider","Female",56,1,"Pedal Cycle","Slight",2,"2019-10-22","13:0500","TLRN","Unknown",30,"Crossroads","Other","Other","October","Tuesday",13,"Daylight","50-59"
1190212187,"Pedestrian","Female",45,1,"Pedestrian","Slight",1,"2019-10-16","16:1600","TLRN","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","October","Wednesday",16,"Daylight","40-49"
1190156803,"Driver/Rider","Female",23,2,"Car","Slight",2,"2019-01-07","18:3000","TLRN","Slip RD",40,"Other","Fine","Road-Dry","January","Monday",18,"Daylight","20-29"
1190186526,"Pedestrian","Male",63,1,"Pedestrian","Slight",1,"2019-06-11","08:5900","BOR","Single CWY",30,"Other","Fine","Road-Dry","June","Tuesday",8,"Daylight","60-69"
1190216140,"Driver/Rider","Female",21,1,"Car","Slight",2,"2019-11-04","19:1400","TLRN","One-way ST",20,"Crossroads","Raining","Other","November","Monday",19,"Dark","20-29"
1190187884,"Passenger","Female",30,2,"Car","Slight",2,"2019-06-17","21:4000","TLRN","Dual CWY",40,"Crossroads","Fine","Road-Dry","June","Monday",21,"Dark","30-39"
1190177759,"Driver/Rider","Male",31,1,"Pedal Cycle","Slight",2,"2019-04-29","12:4000","BOR","Dual CWY",30,"Roundabout","Fine","Road-Dry","April","Monday",12,"Daylight","30-39"
1190160083,"Pedestrian","Female",26,1,"Pedestrian","Serious",1,"2019-01-28","14:0000","TLRN","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","January","Monday",14,"Daylight","20-29"
1190168687,"Driver/Rider","Female",37,2,"Car","Slight",1,"2019-03-12","16:2500","BOR","Single CWY",60,"No JUN in 20M","Fine","Road-Wet","March","Tuesday",16,"Daylight","30-39"
1190174417,"Driver/Rider","Male",40,4,"Car","Slight",2,"2019-03-15","21:4500","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","March","Friday",21,"Dark","40-49"
1190163297,"Passenger","Male",53,1,"Goods Vehicle","Slight",1,"2019-02-13","23:0500","BOR","Roundabout",30,"Roundabout","Fine","Road-Dry","February","Wednesday",23,"Dark","50-59"
1190220126,"Driver/Rider","Male",31,1,"Pedal Cycle","Slight",2,"2019-11-21","22:4000","TLRN","Slip RD",20,"No JUN in 20M","Raining","Road-Wet","November","Thursday",22,"Dark","30-39"
1190163862,"Driver/Rider","Male",55,1,"Pedal Cycle","Slight",1,"2019-02-16","15:0000","TLRN","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","February","Saturday",15,"Dark","50-59"
48190862599,"Pedestrian","Female",37,1,"Pedestrian","Slight",1,"2019-04-03","09:1500","BOR","Single CWY",20,"Crossroads","Fine","Road-Dry","April","Wednesday",9,"Daylight","30-39"
1190204186,"Driver/Rider","Male",51,1,"Car","Slight",3,"2019-09-09","07:4000","TLRN","Dual CWY",30,"Roundabout","Raining","Road-Wet","September","Monday",7,"Daylight","50-59"
1190200590,"Driver/Rider","Male",40,1,"Powered 2 Wheeler","Slight",2,"2019-08-20","09:4000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","August","Tuesday",9,"Daylight","40-49"
1190201867,"Driver/Rider","Male",26,1,"Pedal Cycle","Slight",2,"2019-08-27","20:0500","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","August","Tuesday",20,"Daylight","20-29"
1190214816,"Driver/Rider","Male",59,1,"Pedal Cycle","Slight",2,"2019-10-29","17:3700","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","October","Tuesday",17,"Dark","50-59"
1190190883,"Driver/Rider","Male",44,1,"Powered 2 Wheeler","Serious",2,"2019-07-01","21:5000","BOR","Single CWY",20,"Crossroads","Fine","Road-Dry","July","Monday",21,"Dark","40-49"
1190226876,"Driver/Rider","Female",57,1,"Car","Slight",2,"2019-12-23","08:0000","TLRN","Single CWY",20,"Other","Other","Other","December","Monday",8,"Daylight","50-59"
1190159770,"Driver/Rider","Female",25,1,"Car","Slight",2,"2019-01-23","22:2200","BOR","Roundabout",30,"Other","Fine","Road-Dry","January","Wednesday",22,"Dark","20-29"
1190161350,"Driver/Rider","Female",28,1,"Pedal Cycle","Slight",2,"2019-02-04","05:5500","BOR","Roundabout",30,"Roundabout","Raining","Road-Wet","February","Monday",5,"Dark","20-29"
1190175902,"Driver/Rider","Male",53,2,"Goods Vehicle","Slight",2,"2019-04-18","06:3500","BOR","Dual CWY",30,"Crossroads","Fine","Road-Dry","April","Thursday",6,"Daylight","50-59"
1190194479,"Driver/Rider","Male",27,1,"Powered 2 Wheeler","Slight",2,"2019-07-18","20:5500","TLRN","Unknown",20,"Crossroads","Fine","Road-Dry","July","Thursday",20,"Daylight","20-29"
1190200459,"Driver/Rider","Male",26,1,"Car","Slight",2,"2019-08-19","19:0600","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","August","Monday",19,"Daylight","20-29"
1190207442,"Driver/Rider","Male",33,1,"Pedal Cycle","Slight",2,"2019-09-25","08:0000","BOR","Single CWY",30,"Other","Raining","Road-Wet","September","Wednesday",8,"Daylight","30-39"
1190185650,"Driver/Rider","Male",21,2,"Car","Slight",2,"2019-06-06","17:0500","BOR","Unknown",20,"Other","Fine","Road-Dry","June","Thursday",17,"Daylight","20-29"
1190156141,"Driver/Rider","Male",26,4,"Goods Vehicle","Serious",2,"2019-01-07","13:0000","BOR","Single CWY",30,"Other","Fine","Road-Dry","January","Monday",13,"Daylight","20-29"
1190182666,"Driver/Rider","Male",68,1,"Powered 2 Wheeler","Serious",2,"2019-05-23","09:4500","BOR","Single CWY",30,"Other","Fine","Road-Dry","May","Thursday",9,"Daylight","60-69"
1190183289,"Driver/Rider","Male",38,1,"Car","Slight",2,"2019-05-26","08:5500","TLRN","Dual CWY",30,"Crossroads","Fine","Road-Dry","May","Sunday",8,"Daylight","30-39"
1190180604,"Driver/Rider","Male",17,1,"Powered 2 Wheeler","Serious",2,"2019-05-13","16:4400","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","May","Monday",16,"Daylight","10-19"
1190180904,"Passenger","Female",6,3,"Car","Slight",2,"2019-05-14","19:1300","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","May","Tuesday",19,"Daylight","0-9"
1190201465,"Passenger","Female",52,1,"Bus or Coach","Slight",1,"2019-08-23","18:5500","TLRN","Single CWY",30,"T/STAG JUN","Other","Other","August","Friday",18,"Daylight","50-59"
1190201695,"Driver/Rider","Male",35,1,"Powered 2 Wheeler","Slight",2,"2019-08-26","22:1000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","August","Monday",22,"Dark","30-39"
1190176733,"Driver/Rider","Male",25,1,"Powered 2 Wheeler","Serious",2,"2019-04-24","07:5000","BOR","Single CWY",30,"T/STAG JUN","Other","Road-Dry","April","Wednesday",7,"Daylight","20-29"
1190163654,"Driver/Rider","Male",28,1,"Other Vehicle","Slight",2,"2019-02-15","15:5500","BOR","One-way ST",20,"T/STAG JUN","Fine","Road-Dry","February","Friday",15,"Daylight","20-29"
1190188133,"Driver/Rider","Male",36,1,"Car","Slight",2,"2019-06-18","18:2000","TLRN","Dual CWY",50,"Other","Fine","Road-Dry","June","Tuesday",18,"Daylight","30-39"
1190168615,"Pedestrian","Female",79,1,"Pedestrian","Slight",1,"2019-03-12","13:4500","BOR","Dual CWY",30,"Crossroads","Other","Road-Wet","March","Tuesday",13,"Daylight","70-79"
1190215267,"Driver/Rider","Male",47,1,"Pedal Cycle","Slight",2,"2019-10-31","06:4000","BOR","Unknown",20,"T/STAG JUN","Fine","Road-Dry","October","Thursday",6,"Daylight","40-49"
1190227599,"Driver/Rider","Male",30,1,"Car","Slight",6,"2019-12-29","02:2300","BOR","Dual CWY",30,"Crossroads","Fine","Road-Dry","December","Sunday",2,"Dark","30-39"
1190193212,"Pedestrian","Male",29,1,"Pedestrian","Serious",1,"2019-07-12","17:0000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","July","Friday",17,"Daylight","20-29"
1190179235,"Passenger","Male",22,2,"Car","Serious",2,"2019-05-06","21:0900","HA","Dual CWY",70,"No JUN in 20M","Fine","Road-Dry","May","Monday",21,"Dark","20-29"
1190212070,"Driver/Rider","Male",52,1,"Powered 2 Wheeler","Slight",3,"2019-10-15","09:2000","TLRN","One-way ST",30,"No JUN in 20M","Fine","Road-Dry","October","Tuesday",9,"Daylight","50-59"
1190217492,"Passenger","Female",12,2,"Car","Slight",2,"2019-11-10","02:4500","TLRN","Single CWY",20,"Other","Fine","Road-Dry","November","Sunday",2,"Daylight","10-19"
1190190663,"Passenger","Male",32,3,"Car","Serious",1,"2019-07-01","03:1500","TLRN","Dual CWY",50,"No JUN in 20M","Fine","Road-Dry","July","Monday",3,"Dark","30-39"
1190175897,"Pedestrian","Male",28,1,"Pedestrian","Serious",1,"2019-04-18","18:0000","TLRN","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","April","Thursday",18,"Daylight","20-29"
1190227093,"Passenger","Female",34,2,"Car","Slight",1,"2019-12-21","18:4500","TLRN","Single CWY",30,"T/STAG JUN","Raining","Road-Wet","December","Saturday",18,"Dark","30-39"
1190218086,"Driver/Rider","Male",19,1,"Powered 2 Wheeler","Slight",2,"2019-11-13","14:0500","BOR","Single CWY",30,"Other","Fine","Road-Dry","November","Wednesday",14,"Daylight","10-19"
1190158336,"Driver/Rider","Male",35,1,"Car","Slight",2,"2019-01-18","14:3700","BOR","Slip RD",20,"T/STAG JUN","Fine","Road-Dry","January","Friday",14,"Daylight","30-39"
1190171516,"Driver/Rider","Female",34,1,"Pedal Cycle","Serious",2,"2019-03-27","08:3100","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","March","Wednesday",8,"Daylight","30-39"
1190219495,"Passenger","Female",24,1,"Bus or Coach","Slight",1,"2019-11-19","15:4500","BOR","Dual CWY",30,"Other","Fine","Road-Dry","November","Tuesday",15,"Dark","20-29"
1190171124,"Driver/Rider","Female",31,1,"Car","Slight",2,"2019-03-25","06:4000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","March","Monday",6,"Daylight","30-39"
1190170881,"Driver/Rider","Female",31,1,"Car","Slight",2,"2019-03-24","08:4500","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","March","Sunday",8,"Daylight","30-39"
1190185898,"Driver/Rider","Male",20,1,"Powered 2 Wheeler","Serious",2,"2019-06-06","19:3000","BOR","Single CWY",30,"Other","Fine","Road-Dry","June","Thursday",19,"Daylight","20-29"
1190166879,"Driver/Rider","Female",28,1,"Car","Slight",1,"2019-02-23","03:3000","TLRN","Unknown",20,"Other","Other","Road-Dry","February","Saturday",3,"Daylight","20-29"
1190190166,"Pedestrian","Male",39,1,"Pedestrian","Slight",1,"2019-06-28","14:4500","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","June","Friday",14,"Daylight","30-39"
1190159774,"Driver/Rider","Female",78,1,"Car","Slight",2,"2019-01-25","18:1000","BOR","Single CWY",30,"Other","Other","Road-Dry","January","Friday",18,"Dark","70-79"
1190193283,"Driver/Rider","Female",55,1,"Car","Slight",2,"2019-07-13","06:1400","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","July","Saturday",6,"Daylight","50-59"
1190209133,"Pedestrian","Male",56,1,"Pedestrian","Slight",1,"2019-10-02","16:5400","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","October","Wednesday",16,"Daylight","50-59"
1190157873,"Driver/Rider","Female",40,2,"Car","Slight",2,"2019-01-16","17:3500","BOR","Single CWY",40,"No JUN in 20M","Fine","Road-Wet","January","Wednesday",17,"Dark","40-49"
1190167039,"Driver/Rider","Female",31,1,"Car","Slight",2,"2019-03-05","08:4500","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","March","Tuesday",8,"Daylight","30-39"
1190210740,"Driver/Rider","Male",34,1,"Pedal Cycle","Slight",2,"2019-10-09","13:2000","BOR","Roundabout",30,"Roundabout","Fine","Road-Dry","October","Wednesday",13,"Daylight","30-39"
1190211081,"Driver/Rider","Male",21,2,"Goods Vehicle","Slight",1,"2019-10-12","16:5000","TLRN","Dual CWY",70,"Other","Raining","Other","October","Saturday",16,"Dark","20-29"
1190174673,"Driver/Rider","Male",38,1,"Car","Slight",2,"2019-04-10","15:1000","BOR","Unknown",20,"Other","Fine","Road-Dry","April","Wednesday",15,"Daylight","30-39"
1190214606,"Driver/Rider","Male",46,3,"Car","Slight",1,"2019-10-25","18:5500","BOR","Roundabout",30,"Roundabout","Other","Road-Dry","October","Friday",18,"Dark","40-49"
1190210749,"Driver/Rider","Male",11,1,"Pedal Cycle","Slight",2,"2019-10-10","08:2200","BOR","Dual CWY",30,"Other","Fine","Road-Dry","October","Thursday",8,"Daylight","10-19"
1190223212,"Driver/Rider","Male",26,1,"Car","Slight",2,"2019-12-05","17:4000","TLRN","Roundabout",30,"Roundabout","Fine","Road-Wet","December","Thursday",17,"Dark","20-29"
1190207597,"Driver/Rider","Male",50,1,"Pedal Cycle","Slight",2,"2019-09-05","16:1000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","September","Thursday",16,"Daylight","50-59"
1190184769,"Driver/Rider","Male",45,1,"Pedal Cycle","Slight",2,"2019-06-03","08:3000","BOR","Dual CWY",30,"Roundabout","Fine","Road-Dry","June","Monday",8,"Daylight","40-49"
1190215392,"Passenger","Female",86,2,"Car","Serious",2,"2019-10-30","15:0800","TLRN","Dual CWY",40,"No JUN in 20M","Fine","Road-Dry","October","Wednesday",15,"Daylight","80-89"
1190215836,"Driver/Rider","Male",48,1,"Powered 2 Wheeler","Slight",2,"2019-11-03","16:1600","TLRN","Slip RD",30,"Other","Fine","Road-Dry","November","Sunday",16,"Daylight","40-49"
1190188442,"Driver/Rider","Male",35,1,"Powered 2 Wheeler","Serious",2,"2019-06-20","07:5200","HA","Dual CWY",70,"Other","Fine","Road-Dry","June","Thursday",7,"Daylight","30-39"
1190183112,"Driver/Rider","Male",26,1,"Pedal Cycle","Slight",2,"2019-05-25","00:4000","BOR","One-way ST",30,"T/STAG JUN","Fine","Road-Wet","May","Saturday",0,"Dark","20-29"
1190219857,"Driver/Rider","Male",25,1,"Powered 2 Wheeler","Slight",2,"2019-11-20","12:4000","BOR","Unknown",20,"T/STAG JUN","Fine","Road-Dry","November","Wednesday",12,"Daylight","20-29"
1190179707,"Driver/Rider","Male",29,1,"Powered 2 Wheeler","Slight",2,"2019-05-05","08:1500","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","May","Sunday",8,"Daylight","20-29"
1190160867,"Pedestrian","Female",65,1,"Pedestrian","Serious",1,"2019-02-01","22:5200","BOR","One-way ST",30,"T/STAG JUN","Raining","Road-Wet","February","Friday",22,"Daylight","60-69"
1190161654,"Pedestrian","Female",80,1,"Pedestrian","Slight",1,"2019-02-05","14:0000","TLRN","One-way ST",20,"T/STAG JUN","Fine","Road-Dry","February","Tuesday",14,"Daylight","80-89"
1190205374,"Pedestrian","Male",40,1,"Pedestrian","Slight",1,"2019-09-14","16:1500","TLRN","Dual CWY",30,"No JUN in 20M","Fine","Road-Dry","September","Saturday",16,"Daylight","40-49"
1190162578,"Passenger","Female",4,2,"Car","Slight",2,"2019-02-10","10:4700","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Wet","February","Sunday",10,"Daylight","0-9"
1190215467,"Driver/Rider","Male",38,1,"Pedal Cycle","Slight",2,"2019-11-01","17:0000","TLRN","Dual CWY",30,"No JUN in 20M","Raining","Road-Wet","November","Friday",17,"Dark","30-39"
1190186644,"Driver/Rider","Male",77,1,"Other Vehicle","Slight",2,"2019-06-11","17:0000","BOR","Single CWY",20,"Crossroads","Fine","Road-Dry","June","Tuesday",17,"Daylight","70-79"
1190173782,"Passenger","Female",32,2,"Car","Slight",3,"2019-04-07","04:4300","TLRN","Single CWY",30,"Crossroads","Fine","Road-Dry","April","Sunday",4,"Dark","30-39"
1190189705,"Pedestrian","Female",26,1,"Pedestrian","Slight",1,"2019-06-26","09:1500","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","June","Wednesday",9,"Daylight","20-29"
1190209411,"Driver/Rider","Female",41,3,"Car","Slight",2,"2019-10-03","21:5000","TLRN","Roundabout",30,"Roundabout","Raining","Road-Wet","October","Thursday",21,"Dark","40-49"
1190156613,"Driver/Rider","Male",27,1,"Pedal Cycle","Slight",2,"2019-01-09","20:0000","BOR","Slip RD",20,"Other","Fine","Road-Dry","January","Wednesday",20,"Dark","20-29"
1190219683,"Driver/Rider","Male",47,1,"Pedal Cycle","Slight",2,"2019-11-20","17:3000","TLRN","Dual CWY",30,"T/STAG JUN","Other","Road-Dry","November","Wednesday",17,"Daylight","40-49"
1190223525,"Passenger","Female",19,1,"Car","Slight",2,"2019-12-08","02:3000","TLRN","Dual CWY",30,"No JUN in 20M","Raining","Road-Wet","December","Sunday",2,"Dark","10-19"
48190862834,"Driver/Rider","Male",30,1,"Pedal Cycle","Slight",2,"2019-05-13","21:3000","TLRN","Dual CWY",20,"Crossroads","Fine","Road-Dry","May","Monday",21,"Dark","30-39"
1190209008,"Pedestrian","Male",14,1,"Pedestrian","Slight",1,"2019-10-02","08:4300","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","October","Wednesday",8,"Daylight","10-19"
1190209827,"Passenger","Female",57,1,"Car","Slight",2,"2019-10-05","21:5200","TLRN","Dual CWY",40,"Crossroads","Fine","Road-Dry","October","Saturday",21,"Dark","50-59"
1190181887,"Driver/Rider","Male",27,1,"Powered 2 Wheeler","Slight",2,"2019-05-19","20:4200","BOR","Single CWY",30,"Other","Fine","Road-Dry","May","Sunday",20,"Daylight","20-29"
1190170978,"Driver/Rider","Female",20,1,"Pedal Cycle","Slight",3,"2019-03-24","13:0800","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","March","Sunday",13,"Daylight","20-29"
1190183164,"Driver/Rider","Male",45,1,"Pedal Cycle","Slight",2,"2019-05-25","12:2000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","May","Saturday",12,"Daylight","40-49"
1190167546,"Driver/Rider","Female",61,1,"Car","Slight",3,"2019-03-07","08:0000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","March","Thursday",8,"Daylight","60-69"
1190214431,"Driver/Rider","Male",26,1,"Powered 2 Wheeler","Slight",2,"2019-10-27","22:4000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","October","Sunday",22,"Dark","20-29"
1190196721,"Driver/Rider","Male",37,2,"Car","Serious",3,"2019-07-30","07:5000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","July","Tuesday",7,"Daylight","30-39"
1190167562,"Passenger","Male",75,4,"Car","Slight",1,"2019-02-18","23:3000","BOR","Single CWY",30,"T/STAG JUN","Other","Other","February","Monday",23,"Dark","70-79"
1190214733,"Driver/Rider","Male",37,3,"Car","Slight",2,"2019-10-29","09:5500","HA","Dual CWY",70,"No JUN in 20M","Fine","Road-Dry","October","Tuesday",9,"Daylight","30-39"
1190227660,"Driver/Rider","Male",41,1,"Taxi","Slight",2,"2019-12-28","21:5700","TLRN","Dual CWY",30,"Crossroads","Fine","Road-Dry","December","Saturday",21,"Dark","40-49"
1190220561,"Pedestrian","Male",25,1,"Pedestrian","Slight",1,"2019-11-05","16:3000","BOR","Single CWY",20,"No JUN in 20M","Other","Road-Wet","November","Tuesday",16,"Daylight","20-29"
1190221308,"Driver/Rider","Male",50,1,"Car","Slight",2,"2019-11-05","17:3800","TLRN","Dual CWY",40,"No JUN in 20M","Fine","Road-Dry","November","Tuesday",17,"Daylight","50-59"
1190192673,"Driver/Rider","Male",25,1,"Pedal Cycle","Serious",2,"2019-07-10","08:1000","TLRN","Single CWY",30,"Crossroads","Fine","Road-Dry","July","Wednesday",8,"Daylight","20-29"
1190171889,"Driver/Rider","Female",24,1,"Car","Slight",4,"2019-03-28","22:4000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","March","Thursday",22,"Dark","20-29"
1190181136,"Driver/Rider","Male",45,1,"Pedal Cycle","Slight",2,"2019-05-15","13:0500","BOR","Single CWY",20,"Crossroads","Fine","Road-Dry","May","Wednesday",13,"Daylight","40-49"
1190216440,"Driver/Rider","Female",27,1,"Car","Slight",2,"2019-11-06","07:2000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Wet","November","Wednesday",7,"Daylight","20-29"
1190188308,"Driver/Rider","Male",32,1,"Powered 2 Wheeler","Slight",2,"2019-06-19","19:0000","TLRN","Dual CWY",30,"Other","Other","Road-Wet","June","Wednesday",19,"Daylight","30-39"
1190226031,"Driver/Rider","Male",46,1,"Powered 2 Wheeler","Slight",2,"2019-12-19","12:5000","TLRN","Single CWY",30,"Other","Fine","Road-Wet","December","Thursday",12,"Daylight","40-49"
